36,58,35,24,50,0,44,22,ME3
36,43,39,12,50,0,49,22,ME3
47,52,50,40,50,0,41,22,CYT
48,23,57,27,50,0,48,47,NUC
47,39,55,24,50,0,47,22,CYT
44,59,36,16,50,0,52,22,ME3
42,35,54,18,50,0,56,22,CYT
30,56,55,18,50,0,50,22,CYT
65,65,52,16,50,0,60,22,CYT
27,60,48,23,50,0,55,22,CYT
45,41,50,46,50,50,50,27,POX
44,52,41,23,50,0,51,22,NUC
30,32,57,19,50,0,48,55,NUC
40,44,49,47,50,0,49,27,NUC
45,51,50,16,50,0,52,100,NUC
45,45,50,60,50,0,49,22,MIT
59,67,56,41,50,0,47,22,MIT
47,47,57,48,50,0,48,22,MIT
35,52,48,22,50,0,26,22,MIT
47,41,66,26,50,0,53,22,MIT
64,62,29,28,50,0,51,22,MIT
55,53,55,46,50,0,52,22,MIT
67,62,54,43,50,0,53,22,MIT
59,60,49,43,50,0,53,31,MIT
54,55,34,31,50,0,54,22,ME3
58,62,54,17,50,0,48,22,MIT
40,38,53,16,50,0,52,27,NUC
46,71,48,53,50,0,53,22,MIT
53,51,55,5,50,0,45,25,NUC
41,40,59,47,50,0,48,43,CYT
50,64,57,15,50,0,47,22,CYT
40,62,52,31,50,0,49,31,CYT
60,50,57,25,50,0,41,26,CYT
62,51,52,42,50,0,54,27,NUC
35,58,54,16,50,0,51,22,NUC
34,54,50,21,50,0,54,31,CYT
39,58,50,26,50,0,54,59,ME3
48,54,50,17,50,0,53,22,NUC
29,32,58,15,50,0,50,30,CYT
47,32,64,30,50,0,63,22,NUC
39,47,56,16,50,0,47,22,CYT
58,48,51,47,50,0,55,22,NUC
64,60,57,19,50,0,43,22,NUC
37,46,40,27,50,0,45,22,NUC
43,57,53,16,50,0,54,22,CYT
28,37,61,9,50,0,52,55,NUC
59,48,50,14,50,0,45,25,CYT
39,55,48,31,50,0,54,29,CYT
26,36,47,34,50,0,53,72,NUC
51,34,50,19,50,0,50,22,NUC
58,50,50,12,50,0,48,25,NUC
44,39,53,14,50,0,54,44,CYT
41,39,44,34,50,0,48,40,NUC
45,43,51,24,50,0,54,33,CYT
36,68,46,16,50,0,53,28,NUC
42,31,50,15,50,0,53,22,NUC
42,43,56,10,50,0,49,22,CYT
67,71,52,65,50,0,53,36,NUC
49,47,53,16,50,0,48,27,NUC
71,59,48,43,50,0,59,22,MIT
40,42,71,21,50,0,54,32,CYT
40,42,71,21,50,0,54,32,CYT
54,49,49,20,50,0,52,22,CYT
42,51,50,12,50,0,52,46,NUC
57,51,53,18,50,0,56,25,NUC
35,45,43,11,50,0,56,22,ME3
42,42,42,20,50,0,49,22,ME3
26,50,33,28,50,0,51,22,ME3
39,42,38,40,50,0,49,47,ME3
26,44,30,11,50,0,51,47,ME3
31,44,53,23,50,0,51,32,NUC
48,61,44,20,50,0,47,22,CYT
66,45,50,23,50,0,49,22,CYT
21,41,55,11,50,0,50,27,CYT
38,68,44,45,50,0,53,22,MIT
44,38,48,32,50,83,53,22,POX
31,31,56,33,50,0,52,33,NUC
49,31,49,35,50,0,51,29,NUC
38,37,56,21,50,0,49,22,NUC
39,40,53,67,50,0,47,22,CYT
24,34,69,18,50,0,52,22,CYT
49,43,51,13,50,0,47,22,CYT
54,38,52,18,50,0,48,22,CYT
43,57,53,53,50,0,53,25,CYT
48,64,61,23,50,0,60,22,CYT
31,55,52,17,50,0,52,22,CYT
32,57,50,15,50,0,53,22,CYT
32,42,52,24,50,0,60,22,CYT
59,50,52,28,50,0,55,25,CYT
37,42,51,11,50,0,57,22,CYT
75,70,38,27,50,0,49,22,ME1
61,72,31,33,50,0,56,22,MIT
44,42,60,21,50,0,57,22,CYT
52,51,51,54,50,0,55,27,MIT
63,56,45,58,50,0,51,22,MIT
52,56,54,53,50,0,45,22,MIT
58,58,58,49,50,0,49,26,MIT
72,62,34,29,50,0,56,28,MIT
72,61,37,30,50,0,57,22,MIT
46,43,38,33,50,0,48,28,MIT
57,57,44,37,50,0,52,25,MIT
42,31,62,12,50,0,40,22,MIT
49,46,45,45,50,0,52,22,MIT
42,58,41,65,50,0,46,26,MIT
59,61,34,22,50,0,51,22,MIT
52,77,38,34,50,0,51,22,MIT
50,52,60,51,50,0,48,22,MIT
49,60,43,56,50,0,36,22,MIT
50,41,44,50,50,0,42,22,MIT
50,40,56,70,50,0,50,22,MIT
37,58,44,51,50,0,44,22,MIT
55,45,45,54,50,0,50,22,MIT
67,68,46,29,50,0,46,22,MIT
53,51,46,28,50,0,48,22,CYT
35,66,49,21,50,0,54,25,CYT
52,40,60,12,50,0,55,22,CYT
77,79,58,23,50,0,48,22,EXC
47,46,59,49,50,0,56,22,MIT
73,83,43,30,50,0,55,22,ME1
78,74,58,25,100,0,53,22,ERL
70,65,54,28,50,0,60,40,VAC
47,54,37,14,50,0,50,22,ME3
56,52,48,17,50,0,46,22,NUC
57,41,59,24,50,0,40,22,CYT
56,41,58,21,50,0,42,22,CYT
58,56,45,12,50,0,51,22,NUC
53,38,66,25,50,0,43,22,NUC
34,36,54,11,50,0,36,21,NUC
69,61,38,27,50,0,52,22,ME2
37,53,60,19,50,50,42,22,POX
41,45,53,17,50,0,51,25,NUC
31,46,54,52,50,0,50,34,NUC
36,37,33,14,50,0,57,31,ME3
82,78,49,23,50,0,46,22,EXC
82,75,54,23,50,0,46,22,EXC
41,51,58,15,50,0,45,27,CYT
38,51,75,17,50,0,55,22,CYT
38,51,75,17,50,0,55,22,CYT
53,44,51,33,50,0,52,22,MIT
46,54,71,15,50,0,59,22,MIT
40,56,48,14,50,0,47,22,MIT
53,53,60,13,50,0,49,22,MIT
42,57,72,22,50,0,57,22,MIT
45,27,57,36,50,0,52,18,CYT
20,26,52,14,50,0,53,44,CYT
51,53,55,14,50,0,51,22,CYT
44,68,45,51,50,0,52,41,MIT
27,39,66,11,50,0,44,22,MIT
55,42,34,30,50,0,52,22,ME3
34,42,30,23,50,0,53,22,ME3
44,53,52,23,50,83,51,22,POX
59,58,56,21,50,0,54,33,NUC
39,28,46,12,50,0,41,22,NUC
56,43,54,16,50,0,50,22,NUC
36,68,38,8,50,0,53,25,VAC
27,36,60,33,50,0,37,31,NUC
35,40,59,22,50,0,47,37,NUC
42,32,50,21,50,0,51,22,NUC
23,20,53,20,50,0,44,22,NUC
55,54,56,22,50,0,50,37,NUC
36,24,49,16,50,0,51,22,NUC
38,48,59,22,50,0,46,22,CYT
80,46,50,15,50,0,53,22,CYT
60,56,47,20,50,0,50,38,NUC
41,24,54,26,50,0,41,22,NUC
47,65,54,62,50,0,53,36,MIT
43,39,54,14,50,0,47,22,NUC
50,51,52,9,50,0,48,25,NUC
53,61,52,21,50,0,55,30,NUC
54,42,41,16,50,0,52,22,ME2
46,35,53,16,50,0,51,29,CYT
46,43,49,79,50,0,49,63,NUC
51,55,35,16,50,0,51,47,ME3
56,52,55,19,50,0,54,22,CYT
61,30,59,12,50,0,49,27,NUC
37,53,46,23,50,0,47,22,NUC
83,58,33,4,50,0,53,22,ME2
39,45,53,18,50,0,54,22,CYT
52,54,50,21,50,0,48,30,CYT
35,39,57,11,50,0,48,22,NUC
36,49,30,22,50,0,52,31,ME3
78,70,32,23,50,0,53,22,ME1
55,46,53,11,50,0,52,48,CYT
45,56,54,32,50,0,57,22,CYT
45,56,53,32,50,0,57,22,CYT
29,43,40,15,50,0,53,22,ME3
52,75,37,14,50,0,46,22,ME3
71,56,39,27,50,0,52,22,ME2
58,60,43,12,50,0,55,22,ME3
54,65,49,34,50,0,52,22,CYT
57,59,44,16,50,0,52,22,ME2
59,58,46,19,50,0,56,27,CYT
92,61,40,22,50,0,54,22,ME2
55,56,45,14,50,0,54,22,CYT
63,61,41,22,50,0,51,22,ME3
58,53,38,18,50,0,52,22,ME3
36,46,43,19,50,0,48,22,ME3
32,47,55,12,50,0,52,22,CYT
34,38,45,19,50,0,51,22,ME2
62,58,46,13,50,0,53,22,CYT
53,68,42,19,50,0,53,22,ME3
73,55,41,16,50,0,46,22,ME2
55,46,46,31,50,0,58,48,NUC
35,60,47,13,50,0,52,43,NUC
77,80,51,40,100,0,54,22,ERL
77,87,47,37,50,0,48,22,EXC
35,46,49,15,100,0,55,35,CYT
43,51,48,14,50,0,50,22,CYT
57,61,45,26,50,0,50,22,CYT
63,62,42,12,50,0,52,25,CYT
25,40,51,18,50,0,50,27,CYT
56,62,53,24,50,0,57,22,CYT
58,60,51,24,50,0,53,22,CYT
71,59,53,15,50,0,49,33,CYT
46,35,33,17,50,0,55,22,ME3
54,55,42,22,50,0,48,22,ME3
39,44,28,12,50,0,46,27,ME3
33,44,49,8,50,0,48,49,NUC
81,82,41,36,50,0,39,22,EXC
69,60,51,13,50,83,52,22,POX
46,48,44,21,50,0,55,22,POX
35,36,57,17,50,0,52,22,CYT
74,72,47,25,50,0,57,22,ME1
54,57,52,19,50,0,59,67,NUC
42,52,40,17,50,0,50,26,ME3
91,77,34,47,50,0,52,31,ME1
81,90,39,41,50,0,53,22,ME2
45,40,56,14,50,0,54,22,CYT
47,47,58,16,50,0,49,28,CYT
41,39,51,52,50,0,49,22,CYT
37,34,32,22,50,0,56,22,ME3
69,60,50,31,50,0,55,22,CYT
35,56,36,30,50,0,53,25,ME3
84,66,36,78,50,0,49,50,ME1
51,58,54,29,50,0,53,22,CYT
37,43,62,27,50,0,48,22,NUC
55,66,57,32,50,0,57,34,CYT
48,35,42,21,50,0,57,22,CYT
62,58,52,15,50,0,52,29,CYT
56,59,53,16,50,0,24,42,NUC
44,51,37,15,50,0,51,22,ME3
44,44,49,15,50,0,46,27,NUC
50,50,48,17,50,0,47,26,CYT
60,60,49,30,50,0,53,22,NUC
49,46,34,21,50,0,55,22,ME3
35,68,57,40,50,0,53,36,NUC
70,69,43,33,50,0,58,22,ME1
23,30,58,22,50,0,48,27,NUC
45,42,52,20,50,0,50,25,CYT
51,35,46,15,50,0,51,42,CYT
42,39,47,13,50,0,50,27,CYT
32,38,52,20,50,0,52,28,CYT
59,65,52,30,50,0,46,31,CYT
41,52,41,11,50,0,54,35,CYT
37,33,50,12,50,0,51,54,CYT
45,56,49,17,50,0,52,22,CYT
56,54,59,14,50,0,52,27,NUC
31,31,54,18,50,0,52,29,NUC
27,51,47,35,50,0,49,28,NUC
54,56,57,18,50,0,45,25,NUC
17,38,45,9,50,0,54,27,NUC
43,51,54,15,50,0,45,26,NUC
60,40,59,18,50,0,48,22,CYT
91,69,57,45,50,0,56,22,ME2
38,47,53,12,50,0,48,22,CYT
59,43,52,19,50,0,55,27,CYT
64,53,45,13,50,0,53,22,CYT
49,31,34,13,50,0,52,22,ME3
52,51,51,12,50,0,51,40,CYT
49,43,48,15,50,0,55,25,CYT
49,47,52,16,50,0,53,28,CYT
48,39,49,18,50,0,51,22,CYT
44,34,55,18,50,0,52,22,CYT
43,54,58,16,50,0,50,36,NUC
49,42,54,17,50,0,50,36,CYT
34,66,51,16,50,0,47,33,NUC
20,34,33,10,50,0,48,31,ME3
74,53,50,8,50,0,55,31,CYT
69,48,38,15,50,0,55,22,ME2
30,50,47,11,50,0,46,22,CYT
44,51,48,38,50,0,52,22,CYT
31,45,50,17,50,0,49,22,CYT
55,41,56,21,50,0,52,22,CYT
40,34,52,17,50,0,47,51,NUC
40,48,50,17,50,0,54,50,CYT
58,48,56,10,50,0,46,25,NUC
58,48,56,12,50,0,46,25,NUC
58,45,48,24,50,0,52,37,CYT
58,41,51,26,50,0,51,37,CYT
41,60,53,29,50,0,47,43,NUC
69,50,49,42,50,0,49,22,MIT
38,49,61,13,50,0,54,22,CYT
60,48,44,52,50,0,54,63,NUC
47,49,63,17,50,0,31,26,NUC
28,51,55,11,50,0,46,22,NUC
56,57,63,39,100,0,59,40,NUC
21,38,49,16,50,0,51,45,CYT
46,57,57,15,50,0,52,26,NUC
43,42,54,22,50,0,57,33,NUC
57,59,50,58,50,0,53,22,MIT
48,34,47,14,50,0,47,26,CYT
35,40,53,18,50,0,42,38,CYT
47,45,53,62,50,0,46,22,MIT
53,43,47,15,50,0,58,22,CYT
46,45,56,16,50,0,56,22,CYT
44,42,62,14,50,0,55,37,NUC
37,34,58,24,50,0,44,18,NUC
37,34,58,24,50,0,44,18,NUC
39,39,55,52,50,0,37,16,NUC
39,39,55,52,50,0,37,16,NUC
48,46,38,29,50,0,53,22,ME3
48,57,50,9,50,0,52,42,NUC
61,57,45,21,50,0,50,42,NUC
56,44,56,19,50,0,54,22,CYT
51,63,30,35,50,0,53,27,ME3
53,68,34,42,50,0,54,27,ME3
37,22,64,35,50,0,47,22,NUC
51,48,58,22,50,0,50,28,NUC
49,37,59,17,50,0,51,22,NUC
51,48,58,22,50,0,50,28,NUC
53,53,53,17,50,0,49,37,NUC
29,68,47,26,50,0,47,37,NUC
50,45,49,15,50,0,55,43,NUC
33,28,31,24,50,0,53,22,ME3
85,85,30,31,50,0,55,42,ME1
43,39,51,28,50,0,40,22,NUC
61,54,49,16,50,0,54,42,CYT
34,35,61,19,50,0,52,25,NUC
55,53,56,29,50,0,48,22,MIT
66,62,52,17,50,0,49,22,CYT
44,41,58,20,50,0,57,25,CYT
37,62,34,25,50,0,51,22,ME3
45,56,51,64,50,0,54,22,MIT
38,46,52,75,50,0,50,26,MIT
61,54,49,19,50,0,54,47,CYT
44,53,52,37,50,0,50,22,NUC
44,53,52,37,50,0,50,22,NUC
32,34,61,17,50,0,52,32,NUC
34,34,61,18,50,0,52,32,NUC
51,68,49,59,50,0,54,27,MIT
41,30,49,28,50,0,54,22,CYT
41,43,50,28,50,0,50,22,CYT
30,50,34,26,50,0,51,22,ME3
49,40,34,26,50,0,50,22,ME3
34,40,30,23,50,0,51,22,ME3
43,44,30,18,50,0,51,22,ME3
43,45,37,12,50,0,48,22,ME3
45,57,30,17,50,0,51,22,ME3
45,57,30,17,50,0,51,22,ME3
42,44,33,17,50,0,54,27,ME3
52,50,53,10,50,0,48,22,POX
53,56,49,46,50,0,52,22,MIT
45,54,54,62,50,0,53,22,MIT
51,43,63,18,50,0,52,22,CYT
51,52,48,50,50,0,51,22,MIT
55,49,50,46,50,0,52,25,MIT
50,46,52,16,50,0,52,26,CYT
50,53,45,44,50,0,49,22,MIT
45,59,53,74,50,0,47,25,MIT
57,61,55,67,50,0,48,22,MIT
54,45,62,13,50,0,52,26,NUC
67,51,53,28,50,0,51,22,MIT
35,49,47,22,50,0,50,28,MIT
47,63,66,45,50,0,37,11,MIT
51,34,43,18,50,0,48,25,CYT
56,45,59,14,50,0,51,26,NUC
45,38,59,18,50,0,44,45,NUC
43,51,60,25,50,0,55,22,CYT
47,59,43,13,50,0,56,30,ME3
40,45,42,17,50,0,54,26,ME3
89,81,36,71,50,0,55,63,ME1
58,55,52,22,50,0,44,22,MIT
59,57,46,14,50,0,52,22,MIT
49,41,32,21,50,0,50,32,ME3
35,53,35,33,50,0,50,32,ME3
42,32,61,13,50,0,14,27,NUC
50,46,42,32,50,0,56,55,ME3
68,50,43,27,50,0,61,22,ME2
50,45,49,30,50,0,47,40,NUC
46,41,50,44,50,0,53,22,MIT
32,36,34,19,50,0,55,26,ME3
40,51,42,13,50,0,45,25,ME3
70,73,37,37,50,0,48,31,ME1
81,76,32,37,50,0,51,22,ME2
65,61,39,30,50,0,57,28,ME3
47,43,35,32,50,0,54,22,ME3
42,25,60,14,50,0,45,22,CYT
23,34,41,28,50,0,50,27,NUC
85,56,33,38,100,0,55,25,ERL
34,31,60,37,50,0,50,30,NUC
59,53,47,26,50,0,53,31,NUC
67,63,34,41,50,0,60,33,ME1
70,73,38,36,50,0,54,22,ME1
54,51,54,52,50,0,47,25,MIT
53,50,54,56,50,0,49,41,MIT
84,63,38,23,50,0,53,22,EXC
89,77,36,34,50,0,44,22,EXC
48,43,45,17,50,0,48,37,ME3
36,35,47,22,50,0,44,31,ME3
57,49,48,16,50,0,51,22,NUC
43,52,53,52,100,0,49,22,CYT
38,49,54,100,50,0,50,27,CYT
43,32,56,27,50,0,47,27,NUC
84,87,45,54,50,0,28,22,ME1
27,56,56,18,50,0,52,22,CYT
89,82,60,49,50,0,55,22,ME2
86,92,50,37,100,0,53,32,ERL
37,55,29,32,50,0,51,22,ME3
87,83,57,36,50,0,36,22,EXC
43,45,54,14,50,0,50,31,CYT
52,48,54,28,50,0,54,22,NUC
77,60,42,33,50,0,57,22,ME2
76,74,56,34,50,0,51,30,ME2
58,76,40,37,50,0,54,30,ME2
94,60,33,49,50,0,54,22,ME2
36,44,57,18,50,0,42,22,MIT
42,51,39,22,50,0,49,26,ME3
52,48,58,55,50,0,48,22,CYT
42,32,48,16,50,0,55,22,VAC
43,38,51,24,50,0,46,33,NUC
48,57,52,61,50,0,51,22,MIT
83,53,52,20,50,0,48,25,ME2
36,34,46,19,50,0,52,22,ME2
51,43,47,19,50,0,52,37,CYT
54,54,49,14,50,0,56,22,CYT
44,41,44,13,50,0,49,42,NUC
52,62,54,19,50,0,50,22,MIT
46,40,38,18,50,0,49,22,ME3
68,50,55,65,50,0,46,31,MIT
53,44,47,22,50,0,53,22,NUC
48,48,50,47,50,0,55,22,MIT
46,14,36,21,50,0,50,25,ME3
50,45,48,17,50,0,50,26,CYT
44,53,43,17,50,0,54,75,NUC
46,47,46,16,50,0,51,22,CYT
52,49,57,57,50,0,51,22,NUC
62,64,56,20,50,0,48,33,NUC
46,32,58,17,50,0,61,25,NUC
78,48,47,30,50,0,53,47,ME2
49,62,65,18,50,0,46,43,NUC
50,34,62,19,50,0,57,22,CYT
39,37,33,23,50,0,53,26,ME3
39,37,56,15,50,0,50,27,CYT
33,37,54,28,50,0,53,27,NUC
39,37,33,23,50,0,52,26,ME3
33,38,53,26,50,0,52,27,NUC
48,51,57,24,50,0,50,22,CYT
50,62,54,66,50,0,49,22,MIT
47,54,54,48,50,0,53,26,MIT
72,58,42,28,50,0,48,22,MIT
41,41,51,19,50,0,57,22,MIT
81,65,52,41,50,0,57,26,MIT
50,49,52,20,50,0,43,52,NUC
18,48,46,12,50,0,0,25,NUC
26,38,52,36,50,0,48,56,NUC
53,51,51,11,50,0,49,41,NUC
58,49,50,41,50,0,57,22,MIT
62,60,47,16,50,0,53,22,CYT
68,58,51,19,50,83,54,22,POX
40,52,53,52,50,0,51,22,MIT
51,47,41,44,50,0,50,22,ME3
72,56,40,26,50,0,51,26,ME2
49,44,45,22,50,0,51,22,CYT
32,47,55,25,50,0,49,22,MIT
46,57,52,28,50,0,52,22,NUC
53,48,45,44,50,0,49,27,MIT
49,48,46,63,50,0,52,22,MIT
70,53,42,22,50,0,51,28,NUC
68,68,49,15,50,0,53,22,EXC
47,60,35,21,50,0,52,22,ME3
55,49,45,18,50,0,49,22,NUC
40,53,61,21,50,0,48,33,NUC
57,44,42,20,50,0,54,22,CYT
40,47,48,18,50,0,46,22,CYT
34,54,54,13,50,0,52,22,CYT
43,83,55,20,50,0,47,40,NUC
55,65,50,28,50,0,55,22,NUC
29,46,54,27,50,0,49,22,CYT
46,42,60,21,50,0,40,22,EXC
80,81,55,35,50,0,42,22,EXC
79,74,49,33,50,0,48,22,EXC
45,48,63,67,50,0,48,22,MIT
66,52,52,44,50,0,56,27,MIT
50,49,59,47,50,0,49,36,MIT
54,52,54,20,50,0,55,25,NUC
37,31,53,16,50,0,53,44,NUC
43,39,59,13,50,0,41,43,NUC
48,47,54,55,50,0,51,65,MIT
60,59,45,23,50,0,55,22,MIT
45,73,47,65,50,0,54,43,MIT
66,54,49,16,50,0,54,36,NUC
46,55,61,13,50,0,47,22,CYT
42,50,53,22,50,83,50,22,POX
66,66,32,54,50,0,51,22,ME2
74,56,35,36,50,0,51,25,ME2
89,52,41,26,50,0,52,31,ME2
67,51,54,21,50,0,43,30,MIT
58,46,46,34,50,0,50,43,NUC
40,68,50,82,50,0,44,36,MIT
59,57,43,26,50,0,51,22,MIT
39,30,56,12,50,0,53,38,NUC
60,62,54,40,50,0,50,22,MIT
36,40,53,48,50,0,48,22,MIT
51,42,56,38,50,0,46,22,MIT
41,54,58,20,50,0,52,22,MIT
57,40,62,30,50,0,48,11,MIT
52,50,59,31,50,0,50,22,MIT
42,53,53,64,50,0,47,22,MIT
50,46,64,36,50,0,49,22,MIT
60,51,60,38,50,83,52,24,MIT
45,38,64,14,50,0,54,22,MIT
60,57,64,52,50,0,47,28,MIT
53,42,58,29,50,0,50,22,MIT
41,52,53,41,50,0,39,33,MIT
45,43,63,40,50,0,59,11,MIT
44,44,67,35,50,0,48,26,MIT
58,52,61,33,50,0,38,11,MIT
57,61,55,27,50,0,44,21,MIT
57,58,58,35,50,0,49,22,MIT
64,64,56,21,50,0,50,22,MIT
56,50,61,49,50,0,46,28,MIT
60,46,59,16,50,0,49,22,MIT
36,38,56,44,50,0,48,22,MIT
53,52,61,35,50,0,50,22,MIT
62,59,54,47,50,0,46,22,MIT
55,50,60,31,50,0,46,27,MIT
58,53,57,46,50,0,51,27,MIT
65,53,55,52,50,0,47,27,MIT
38,54,54,41,50,0,51,22,MIT
58,53,50,53,50,0,47,31,MIT
61,46,51,37,50,0,51,22,MIT
55,59,47,64,50,0,54,33,MIT
54,64,50,13,50,0,49,22,MIT
40,74,49,16,50,0,51,22,MIT
76,76,35,27,50,0,44,22,ME1
51,56,51,42,50,0,53,36,MIT
43,32,50,29,50,0,50,22,MIT
49,44,45,55,50,0,48,22,MIT
32,45,44,20,50,0,55,33,NUC
51,60,51,26,50,0,54,22,NUC
49,46,42,46,50,0,55,22,NUC
50,56,49,61,50,0,50,22,MIT
51,48,51,43,50,0,49,22,MIT
52,38,62,12,50,0,41,28,NUC
53,40,57,12,50,0,53,32,NUC
51,56,62,24,50,0,52,51,NUC
63,60,50,27,50,0,55,22,MIT
46,44,53,31,50,0,48,22,MIT
58,57,54,69,50,0,54,22,MIT
61,59,47,49,50,0,54,22,MIT
63,47,56,12,50,0,50,22,MIT
55,53,54,40,50,0,48,22,MIT
41,47,58,62,50,0,50,22,MIT
44,53,53,37,50,0,51,22,MIT
57,40,48,24,50,0,55,22,CYT
46,46,56,12,50,0,55,22,MIT
47,46,55,28,50,0,44,46,NUC
39,35,49,17,50,0,49,22,NUC
58,38,40,21,50,0,50,22,CYT
53,41,50,24,100,0,47,22,CYT
43,40,50,18,50,0,50,28,CYT
41,59,46,19,50,0,36,22,EXC
58,56,52,25,50,0,57,35,NUC
51,65,53,19,50,0,49,22,EXC
81,79,32,37,50,0,41,22,ME1
44,41,29,21,50,0,49,22,ME3
49,60,55,17,50,0,44,22,CYT
56,63,52,20,50,0,34,26,NUC
42,28,57,18,50,0,42,22,NUC
51,46,54,41,50,0,53,22,MIT
60,51,52,45,50,0,50,27,MIT
37,41,45,14,50,0,47,22,CYT
37,51,57,40,50,0,48,27,MIT
36,39,55,26,50,0,49,22,NUC
50,36,53,41,50,0,55,36,CYT
59,58,39,52,50,0,50,31,CYT
78,63,53,13,50,0,54,22,ME2
47,59,37,31,50,0,51,36,NUC
48,62,52,30,50,0,51,37,NUC
53,61,51,49,50,0,54,27,MIT
48,54,53,60,50,0,53,31,NUC
33,46,53,29,50,0,50,55,NUC
36,44,51,17,50,0,60,19,NUC
39,34,68,30,50,0,50,29,NUC
11,41,67,13,50,0,45,29,NUC
40,53,44,18,50,0,54,31,NUC
47,50,55,19,50,0,62,22,CYT
35,50,44,27,50,0,51,22,CYT
36,30,50,19,50,0,55,30,NUC
49,44,51,18,50,0,52,27,CYT
35,44,54,26,50,0,52,26,NUC
43,28,53,34,50,0,55,57,NUC
33,48,55,16,50,0,53,75,NUC
45,21,49,24,50,0,46,31,NUC
44,34,61,13,50,0,49,26,NUC
87,47,60,47,50,0,59,22,NUC
30,55,58,16,50,0,61,28,NUC
29,34,55,24,50,0,51,22,CYT
75,67,51,29,50,0,52,36,MIT
47,47,50,15,50,0,50,48,NUC
